"50.00","35.40","2017-09-04 11:47:46"
"50.00","35.40","2017-09-04 11:47:46"
"50.00","35.40","2017-09-04 11:47:47"
"50.00","35.40","2017-09-04 11:47:50"
"50.00","35.40","2017-09-04 11:47:53"
"50.00","35.40","2017-09-04 11:47:56"
"50.00","35.40","2017-09-04 11:47:59"
"50.00","35.50","2017-09-04 11:48:02"
"50.00","35.50","2017-09-04 11:48:05"
"50.00","35.50","2017-09-04 11:48:08"
"50.00","35.50","2017-09-04 11:48:11"
"50.00","35.40","2017-09-04 11:48:14"
"50.00","35.40","2017-09-04 11:48:17"
"50.00","35.30","2017-09-04 11:48:20"
"50.00","35.20","2017-09-04 11:48:32"
"50.00","35.30","2017-09-04 11:48:35"
"50.00","35.30","2017-09-04 11:48:38"
"50.00","35.30","2017-09-04 11:48:47"
"50.00","35.30","2017-09-04 11:48:50"
"50.00","35.30","2017-09-04 11:48:53"
"50.00","35.30","2017-09-04 11:48:56"
"50.00","35.30","2017-09-04 11:48:59"
"50.00","35.30","2017-09-04 11:49:02"
"50.00","35.30","2017-09-04 11:49:05"
"50.00","35.30","2017-09-04 11:49:08"
"50.00","35.40","2017-09-04 11:49:14"
"50.00","35.40","2017-09-04 11:49:17"
"50.00","35.40","2017-09-04 11:49:20"
"50.00","35.40","2017-09-04 11:49:23"
"50.00","35.40","2017-09-04 11:49:26"
"50.00","35.30","2017-09-04 11:49:35"
"50.00","35.40","2017-09-04 11:49:38"
"50.00","35.40","2017-09-04 11:49:41"
"50.00","35.30","2017-09-04 11:49:44"
"50.00","35.40","2017-09-04 11:49:47"
"50.00","35.40","2017-09-04 11:49:50"
"50.00","35.40","2017-09-04 11:49:53"
"50.00","35.40","2017-09-04 11:49:56"
"50.00","35.40","2017-09-04 11:49:59"
"50.00","35.40","2017-09-04 11:50:05"
"50.00","35.40","2017-09-04 11:50:08"
"50.00","35.40","2017-09-04 11:50:14"
