"50.00","35.10","2017-09-02 01:01:31"
"50.00","35.20","2017-09-02 01:01:34"
"50.00","35.10","2017-09-02 01:01:37"
"50.00","35.00","2017-09-02 01:01:40"
"50.00","35.00","2017-09-02 01:01:43"
"50.00","35.20","2017-09-02 01:01:46"
"50.00","35.40","2017-09-02 01:01:49"
"50.00","35.40","2017-09-02 01:01:52"
"50.00","35.20","2017-09-02 01:01:58"
"50.00","35.40","2017-09-02 01:02:01"
"50.00","35.10","2017-09-02 01:02:07"
"50.00","35.10","2017-09-02 01:02:10"
"50.00","35.10","2017-09-02 01:02:13"
"50.00","35.20","2017-09-02 01:02:16"
"50.00","34.90","2017-09-02 01:02:22"
"50.00","34.90","2017-09-02 01:02:25"
"50.00","34.70","2017-09-02 01:02:28"
"50.00","34.70","2017-09-02 01:02:31"
"50.00","34.70","2017-09-02 01:02:34"
"50.00","34.70","2017-09-02 01:02:37"
"50.00","34.70","2017-09-02 01:02:40"
"50.00","35.00","2017-09-02 01:02:43"
"50.00","35.10","2017-09-02 01:02:46"
"50.00","35.20","2017-09-02 01:02:49"
"50.00","35.20","2017-09-02 01:02:52"
"50.00","35.30","2017-09-02 01:02:55"
"50.00","35.10","2017-09-02 01:02:58"
"50.00","34.90","2017-09-02 01:03:01"
"50.00","34.70","2017-09-02 01:03:04"
"50.00","34.70","2017-09-02 01:03:07"
"50.00","34.80","2017-09-02 01:03:13"
"50.00","34.90","2017-09-02 01:03:16"
"50.00","35.00","2017-09-02 01:03:19"
"50.00","35.20","2017-09-02 01:03:25"
"50.00","35.20","2017-09-02 01:03:28"
"50.00","35.20","2017-09-02 01:03:31"
"50.00","35.10","2017-09-02 01:03:34"
"50.00","34.80","2017-09-02 01:03:37"
"50.00","34.60","2017-09-02 01:03:40"
"50.00","34.60","2017-09-02 01:03:43"
"50.00","34.70","2017-09-02 01:03:46"
"50.00","34.80","2017-09-02 01:03:49"
"50.00","34.70","2017-09-02 01:03:52"
"50.00","34.80","2017-09-02 01:03:55"
"50.00","34.90","2017-09-02 01:04:01"
"50.00","34.90","2017-09-02 01:04:04"
"50.00","35.10","2017-09-02 01:04:07"
"50.00","35.10","2017-09-02 01:04:10"
"50.00","35.10","2017-09-02 01:04:13"
"50.00","34.90","2017-09-02 01:04:16"
"50.00","35.00","2017-09-02 01:04:19"
"50.00","35.00","2017-09-02 01:04:22"
"50.00","35.00","2017-09-02 01:04:25"
"50.00","35.00","2017-09-02 01:04:28"
"50.00","35.20","2017-09-02 01:04:31"
"50.00","35.50","2017-09-02 01:04:34"
"50.00","35.40","2017-09-02 01:04:37"
"50.00","35.20","2017-09-02 01:04:40"
"50.00","35.00","2017-09-02 01:04:43"
"50.00","34.90","2017-09-02 01:04:46"
"50.00","35.00","2017-09-02 01:04:49"
"50.00","34.70","2017-09-02 01:04:55"
"50.00","34.60","2017-09-02 01:04:58"
"50.00","34.70","2017-09-02 01:05:01"
"50.00","35.00","2017-09-02 01:05:07"
"50.00","35.20","2017-09-02 01:05:10"
"50.00","35.40","2017-09-02 01:05:13"
"50.00","35.30","2017-09-02 01:05:16"
"50.00","35.20","2017-09-02 01:05:19"
"50.00","35.20","2017-09-02 01:05:22"
"50.00","35.20","2017-09-02 01:05:25"
"50.00","35.30","2017-09-02 01:05:28"
"50.00","35.60","2017-09-02 01:05:31"
"50.00","35.50","2017-09-02 01:05:34"
"50.00","35.20","2017-09-02 01:05:37"
"50.00","35.00","2017-09-02 01:05:43"
"50.00","34.90","2017-09-02 01:05:46"
"50.00","35.00","2017-09-02 01:05:49"
"50.00","35.00","2017-09-02 01:05:52"
"50.00","35.20","2017-09-02 01:05:55"
"50.00","35.30","2017-09-02 01:05:58"
"50.00","35.30","2017-09-02 01:06:01"
"50.00","35.40","2017-09-02 01:06:04"
"50.00","35.50","2017-09-02 01:06:07"
"50.00","35.50","2017-09-02 01:06:10"
"50.00","35.40","2017-09-02 01:06:13"
"50.00","35.30","2017-09-02 01:06:16"
"50.00","35.20","2017-09-02 01:06:19"
"50.00","35.20","2017-09-02 01:06:22"
"50.00","35.20","2017-09-02 01:06:25"
"50.00","35.40","2017-09-02 01:06:28"
"50.00","35.30","2017-09-02 01:06:34"
"50.00","35.30","2017-09-02 01:06:37"
"50.00","35.30","2017-09-02 01:06:40"
"50.00","35.40","2017-09-02 01:06:43"
"50.00","35.50","2017-09-02 01:06:46"
"50.00","35.60","2017-09-02 01:06:52"
"50.00","35.60","2017-09-02 01:06:55"
"50.00","35.60","2017-09-02 01:06:58"
"50.00","35.50","2017-09-02 01:07:07"
"50.00","35.30","2017-09-02 01:07:10"
"50.00","35.20","2017-09-02 01:07:13"
"50.00","35.10","2017-09-02 01:07:16"
"50.00","35.20","2017-09-02 01:07:19"
"50.00","35.40","2017-09-02 01:07:22"
"50.00","35.40","2017-09-02 01:07:28"
"50.00","35.20","2017-09-02 01:07:31"
"50.00","35.20","2017-09-02 01:07:34"
"50.00","35.10","2017-09-02 01:07:37"
"50.00","35.30","2017-09-02 01:07:40"
"50.00","35.30","2017-09-02 01:07:43"
"50.00","35.40","2017-09-02 01:07:46"
"50.00","35.40","2017-09-02 01:07:49"
"50.00","35.30","2017-09-02 01:07:52"
"50.00","35.10","2017-09-02 01:07:55"
"50.00","35.10","2017-09-02 01:07:58"
"50.00","35.10","2017-09-02 01:08:01"
"50.00","35.40","2017-09-02 01:08:04"
"50.00","35.50","2017-09-02 01:08:07"
"50.00","35.70","2017-09-02 01:08:13"
"50.00","35.80","2017-09-02 01:08:22"
"50.00","35.80","2017-09-02 01:08:25"
"50.00","35.80","2017-09-02 01:08:28"
"50.00","35.90","2017-09-02 01:08:31"
"50.00","35.80","2017-09-02 01:08:34"
"50.00","35.60","2017-09-02 01:08:37"
"50.00","35.60","2017-09-02 01:08:40"
"50.00","35.70","2017-09-02 01:08:43"
"50.00","35.60","2017-09-02 01:08:49"
"50.00","35.60","2017-09-02 01:08:52"
"50.00","35.60","2017-09-02 01:08:55"
"50.00","35.60","2017-09-02 01:08:58"
"50.00","35.70","2017-09-02 01:09:01"
"50.00","35.70","2017-09-02 01:09:04"
"50.00","35.40","2017-09-02 01:09:07"
"50.00","35.40","2017-09-02 01:09:10"
"50.00","35.40","2017-09-02 01:09:13"
"50.00","35.30","2017-09-02 01:09:17"
"50.00","35.10","2017-09-02 01:09:19"
"50.00","35.00","2017-09-02 01:09:22"
"50.00","34.90","2017-09-02 01:09:25"
"50.00","34.70","2017-09-02 01:09:28"
"50.00","34.70","2017-09-02 01:09:31"
"50.00","34.70","2017-09-02 01:09:34"
"50.00","34.80","2017-09-02 01:09:38"
"50.00","34.70","2017-09-02 01:09:41"
"50.00","34.90","2017-09-02 01:09:44"
"50.00","35.00","2017-09-02 01:09:47"
"50.00","34.90","2017-09-02 01:09:50"
"50.00","34.80","2017-09-02 01:09:53"
"50.00","34.80","2017-09-02 01:09:56"
"50.00","34.90","2017-09-02 01:09:59"
"50.00","34.90","2017-09-02 01:10:02"
"50.00","35.00","2017-09-02 01:10:05"
"50.00","35.10","2017-09-02 01:10:08"
"50.00","35.10","2017-09-02 01:10:11"
"50.00","35.10","2017-09-02 01:10:14"
"50.00","35.00","2017-09-02 01:10:17"
"50.00","34.80","2017-09-02 01:10:20"
"50.00","34.80","2017-09-02 01:10:23"
"50.00","34.70","2017-09-02 01:10:32"
"50.00","34.90","2017-09-02 01:10:35"
"50.00","35.10","2017-09-02 01:10:38"
"50.00","35.10","2017-09-02 01:10:41"
"50.00","35.10","2017-09-02 01:10:44"
"50.00","35.20","2017-09-02 01:10:47"
"50.00","35.20","2017-09-02 01:10:50"
"50.00","35.30","2017-09-02 01:10:53"
"50.00","35.40","2017-09-02 01:10:56"
"50.00","35.30","2017-09-02 01:10:59"
"50.00","35.30","2017-09-02 01:11:02"
"50.00","35.40","2017-09-02 01:11:05"
"50.00","35.60","2017-09-02 01:11:08"
"50.00","35.60","2017-09-02 01:11:11"
"50.00","35.60","2017-09-02 01:11:14"
"50.00","35.50","2017-09-02 01:11:17"
"50.00","35.50","2017-09-02 01:11:20"
"50.00","35.60","2017-09-02 01:11:23"
"50.00","35.40","2017-09-02 01:11:26"
"50.00","35.20","2017-09-02 01:11:29"
"50.00","35.00","2017-09-02 01:11:32"
"50.00","35.10","2017-09-02 01:11:35"
"50.00","35.20","2017-09-02 01:11:38"
"50.00","35.20","2017-09-02 01:11:41"
"50.00","35.20","2017-09-02 01:11:44"
"50.00","35.40","2017-09-02 01:11:53"
"50.00","35.30","2017-09-02 01:11:56"
"50.00","35.20","2017-09-02 01:11:59"
"50.00","35.20","2017-09-02 01:12:02"
"50.00","35.20","2017-09-02 01:12:05"
"50.00","35.20","2017-09-02 01:12:08"
"50.00","35.10","2017-09-02 01:12:11"
"50.00","35.10","2017-09-02 01:12:14"
"50.00","35.20","2017-09-02 01:12:17"
"50.00","35.40","2017-09-02 01:12:20"
"50.00","35.40","2017-09-02 01:12:26"
"50.00","35.40","2017-09-02 01:12:29"
"50.00","35.30","2017-09-02 01:12:32"
"50.00","35.40","2017-09-02 01:12:35"
"50.00","35.50","2017-09-02 01:12:38"
"50.00","35.30","2017-09-02 01:12:44"
"50.00","35.10","2017-09-02 01:12:47"
"50.00","35.00","2017-09-02 01:12:50"
"50.00","35.00","2017-09-02 01:12:53"
"50.00","34.90","2017-09-02 01:12:56"
"50.00","35.00","2017-09-02 01:12:59"
"50.00","35.00","2017-09-02 01:13:02"
"50.00","35.10","2017-09-02 01:13:05"
"50.00","35.20","2017-09-02 01:13:11"
"50.00","35.40","2017-09-02 01:13:14"
"50.00","35.40","2017-09-02 01:13:17"
"50.00","35.40","2017-09-02 01:13:20"
"50.00","35.30","2017-09-02 01:13:23"
"50.00","35.20","2017-09-02 01:13:26"
"50.00","35.10","2017-09-02 01:13:29"
"50.00","35.20","2017-09-02 01:13:32"
"50.00","35.20","2017-09-02 01:13:35"
