Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,32.93,percent,ok,29.1,Transition to Running
Fan 2,32.93,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),40,degrees C,ok
Fan 1,33.71,percent,ok,29.1,Transition to Running
Fan 2,33.71,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),43,degrees C,ok
Fan 1,33.71,percent,ok,29.1,Transition to Running
Fan 2,33.71,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),43,degrees C,ok
Fan 1,33.71,percent,ok,29.1,Transition to Running
Fan 2,33.71,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),43,degrees C,ok
Fan 1,33.71,percent,ok,29.1,Transition to Running
Fan 2,33.71,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),40,degrees C,ok
Temp 3 (CPU 2),43,degrees C,ok
Fan 1,64.68,percent,ok,29.1,Transition to Running
Fan 2,64.68,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),44,degrees C,ok
Temp 3 (CPU 2),53,degrees C,ok
Fan 1,64.68,percent,ok,29.1,Transition to Running
Fan 2,64.68,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),44,degrees C,ok
Temp 3 (CPU 2),53,degrees C,ok
Fan 1,64.68,percent,ok,29.1,Transition to Running
Fan 2,64.68,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),44,degrees C,ok
Temp 3 (CPU 2),53,degrees C,ok
Fan 1,64.68,percent,ok,29.1,Transition to Running
Fan 2,64.68,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),44,degrees C,ok
Temp 3 (CPU 2),53,degrees C,ok
Fan 1,58.80,percent,ok,29.1,Transition to Running
Fan 2,58.80,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),46,degrees C,ok
Temp 3 (CPU 2),54,degrees C,ok
Fan 1,58.80,percent,ok,29.1,Transition to Running
Fan 2,58.80,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),46,degrees C,ok
Temp 3 (CPU 2),54,degrees C,ok
Fan 1,58.80,percent,ok,29.1,Transition to Running
Fan 2,58.80,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),46,degrees C,ok
Temp 3 (CPU 2),54,degrees C,ok
Fan 1,58.80,percent,ok,29.1,Transition to Running
Fan 2,58.80,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),46,degrees C,ok
Temp 3 (CPU 2),54,degrees C,ok
Fan 1,62.72,percent,ok,29.1,Transition to Running
Fan 2,62.72,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),48,degrees C,ok
Temp 3 (CPU 2),56,degrees C,ok
Fan 1,62.72,percent,ok,29.1,Transition to Running
Fan 2,62.72,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),48,degrees C,ok
Temp 3 (CPU 2),56,degrees C,ok
Fan 1,62.72,percent,ok,29.1,Transition to Running
Fan 2,62.72,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),48,degrees C,ok
Temp 3 (CPU 2),56,degrees C,ok
Fan 1,62.72,percent,ok,29.1,Transition to Running
Fan 2,62.72,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),48,degrees C,ok
Temp 3 (CPU 2),56,degrees C,ok
Fan 1,62.72,percent,ok,29.1,Transition to Running
Fan 2,62.72,percent,ok,29.2,Transition to Running
Temp 2 (CPU 1),48,degrees C,ok
Temp 3 (CPU 2),56,degrees C,ok
Fan 1,62.72,percent,ok,29.1,Transition to Running
Fan 2,62.72,percent,ok,29.2,Transition to Running
