"50.00","35.50","2017-09-01 21:32:16"
"50.00","35.40","2017-09-01 21:32:16"
"50.00","35.30","2017-09-01 21:32:19"
"50.00","35.30","2017-09-01 21:32:25"
"50.00","35.20","2017-09-01 21:32:28"
"50.00","35.20","2017-09-01 21:32:31"
"50.00","35.50","2017-09-01 21:32:34"
"50.00","35.60","2017-09-01 21:32:37"
"50.00","35.50","2017-09-01 21:32:40"
"50.00","35.50","2017-09-01 21:32:43"
"50.00","35.30","2017-09-01 21:32:46"
"50.00","35.20","2017-09-01 21:32:49"
"50.00","35.20","2017-09-01 21:32:52"
"50.00","35.30","2017-09-01 21:32:55"
"50.00","35.60","2017-09-01 21:32:58"
"50.00","35.60","2017-09-01 21:33:01"
"50.00","35.70","2017-09-01 21:33:04"
"50.00","35.70","2017-09-01 21:33:07"
"50.00","35.80","2017-09-01 21:33:10"
"50.00","35.80","2017-09-01 21:33:13"
"50.00","35.80","2017-09-01 21:33:16"
"50.00","35.90","2017-09-01 21:33:19"
"50.00","35.80","2017-09-01 21:33:28"
"50.00","35.70","2017-09-01 21:33:31"
"50.00","35.70","2017-09-01 21:33:34"
"50.00","35.50","2017-09-01 21:33:37"
"50.00","35.40","2017-09-01 21:33:40"
"50.00","35.20","2017-09-01 21:33:43"
"50.00","35.40","2017-09-01 21:33:46"
"50.00","35.40","2017-09-01 21:33:49"
"50.00","35.40","2017-09-01 21:33:55"
"50.00","35.40","2017-09-01 21:33:58"
"50.00","35.40","2017-09-01 21:34:01"
"50.00","35.50","2017-09-01 21:34:04"
"50.00","35.50","2017-09-01 21:34:07"
"50.00","35.50","2017-09-01 21:34:10"
"50.00","35.40","2017-09-01 21:34:13"
"50.00","35.40","2017-09-01 21:34:16"
"50.00","35.30","2017-09-01 21:34:19"
"50.00","35.30","2017-09-01 21:34:22"
"50.00","35.30","2017-09-01 21:34:25"
"50.00","35.20","2017-09-01 21:34:28"
"50.00","35.50","2017-09-01 21:34:34"
"50.00","35.70","2017-09-01 21:34:37"
"50.00","35.80","2017-09-01 21:34:40"
"50.00","35.90","2017-09-01 21:34:43"
"50.00","35.80","2017-09-01 21:34:46"
"50.00","35.80","2017-09-01 21:34:49"
"50.00","35.80","2017-09-01 21:34:52"
"50.00","35.70","2017-09-01 21:34:55"
"50.00","35.70","2017-09-01 21:34:58"
"50.00","35.70","2017-09-01 21:35:01"
"50.00","35.70","2017-09-01 21:35:04"
"50.00","35.80","2017-09-01 21:35:07"
"50.00","35.80","2017-09-01 21:35:10"
"50.00","35.80","2017-09-01 21:35:13"
"50.00","35.70","2017-09-01 21:35:16"
"50.00","35.70","2017-09-01 21:35:19"
"50.00","35.70","2017-09-01 21:35:25"
"50.00","35.50","2017-09-01 21:35:31"
"50.00","35.50","2017-09-01 21:35:34"
"50.00","35.50","2017-09-01 21:35:37"
"50.00","35.40","2017-09-01 21:35:40"
"50.00","35.20","2017-09-01 21:35:43"
"50.00","35.20","2017-09-01 21:35:46"
"50.00","35.20","2017-09-01 21:35:49"
"50.00","35.20","2017-09-01 21:35:52"
"50.00","35.20","2017-09-01 21:35:55"
"50.00","35.30","2017-09-01 21:35:58"
"50.00","35.40","2017-09-01 21:36:01"
"50.00","35.40","2017-09-01 21:36:04"
"50.00","35.40","2017-09-01 21:36:07"
"50.00","35.30","2017-09-01 21:36:10"
"50.00","35.30","2017-09-01 21:36:13"
"50.00","35.20","2017-09-01 21:36:16"
"50.00","35.20","2017-09-01 21:36:19"
"50.00","35.20","2017-09-01 21:36:22"
"50.00","35.20","2017-09-01 21:36:25"
"50.00","35.20","2017-09-01 21:36:28"
"50.00","35.20","2017-09-01 21:36:31"
"50.00","35.20","2017-09-01 21:36:34"
"50.00","35.20","2017-09-01 21:36:37"
"50.00","35.20","2017-09-01 21:36:40"
