315,50,35.8,2017/09/01 21:37,,34.1,34.5
318,50,35.8,2017/09/01 21:38,,34.2,34.5
321,50,35.8,2017/09/01 21:38,,34.2,34.4
324,50,35.8,2017/09/01 21:38,,34.2,34.4
327,50,35.8,2017/09/01 21:38,,34.2,34.5
330,50,35.9,2017/09/01 21:38,,34.2,34.5
333,50,35.9,2017/09/01 21:38,,34.1,34.4
336,50,35.9,2017/09/01 21:38,,34.1,34.4
339,50,35.8,2017/09/01 21:38,,34,34.5
342,50,35.8,2017/09/01 21:38,,33.9,34.5
345,50,35.8,2017/09/01 21:38,,33.8,34.4
348,50,35.7,2017/09/01 21:38,,33.9,34.4
351,50,35.7,2017/09/01 21:38,,34,34.3
354,50,35.8,2017/09/01 21:38,,34.1,34.3
357,50,35.8,2017/09/01 21:38,,34.1,34.3
360,50,35.8,2017/09/01 21:38,,34.1,34.3
363,50,35.8,2017/09/01 21:38,,34.2,34.3
366,50,35.7,2017/09/01 21:38,,34.1,34.3
369,50,35.6,2017/09/01 21:39,,34.2,34.4
372,50,35.5,2017/09/01 21:39,,34.4,34.4
375,50,35.4,2017/09/01 21:39,,34.4,34.4
378,50,35.4,2017/09/01 21:39,,34.4,34.3
381,50,35.4,2017/09/01 21:39,,34.2,34.3
384,50,35.5,2017/09/01 21:39,,34.1,34.3
387,50,35.5,2017/09/01 21:39,,34,34.3
390,50,35.5,2017/09/01 21:39,,33.9,34.2
393,50,35.5,2017/09/01 21:39,,33.9,34.2
396,50,35.5,2017/09/01 21:39,,33.7,34.1
399,50,35.7,2017/09/01 21:39,,33.9,34.1
402,50,35.7,2017/09/01 21:39,,33.9,34.1
405,50,35.6,2017/09/01 21:39,,33.8,34.1
408,50,35.5,2017/09/01 21:39,,33.9,34.1
411,50,35.6,2017/09/01 21:39,,34,34.1
414,50,35.6,2017/09/01 21:39,,34.1,34.1
417,50,35.6,2017/09/01 21:39,,34.1,34.1
420,50,35.6,2017/09/01 21:39,,34.2,34.2
423,50,35.6,2017/09/01 21:39,,34.1,34.3
426,50,35.6,2017/09/01 21:40,,34,34.3
429,50,35.6,2017/09/01 21:40,,34,34.3
432,50,35.6,2017/09/01 21:40,,34.1,34.2
435,50,35.6,2017/09/01 21:40,,34.1,34.3
438,50,35.7,2017/09/01 21:40,,34.1,34.3
441,50,35.7,2017/09/01 21:40,,34,34.3
444,50,35.7,2017/09/01 21:40,,34,34.2
447,50,35.7,2017/09/01 21:40,,34.1,34.2
450,50,35.7,2017/09/01 21:40,,34,34.1
453,50,35.7,2017/09/01 21:40,,34,34.2
456,50,35.6,2017/09/01 21:40,,34,34.2
459,50,35.7,2017/09/01 21:40,,33.9,34.2
462,50,35.7,2017/09/01 21:40,,33.8,34.2
465,50,35.7,2017/09/01 21:40,,33.8,34.2
468,50,35.7,2017/09/01 21:40,,33.7,34.2
471,50,35.6,2017/09/01 21:40,,33.7,34.1
474,50,35.5,2017/09/01 21:40,,33.7,34.1
477,50,35.4,2017/09/01 21:40,,33.9,34.1
480,50,35.3,2017/09/01 21:41,,34.1,34.1
483,50,35.3,2017/09/01 21:41,,34.1,34.1
486,50,35.4,2017/09/01 21:41,,34.1,34.1
489,50,35.4,2017/09/01 21:41,,34.1,34.1
492,50,35.4,2017/09/01 21:41,,34,34.1
495,50,35.5,2017/09/01 21:41,,33.9,34
498,50,35.5,2017/09/01 21:41,,33.9,34
501,50,35.5,2017/09/01 21:41,,33.8,33.9
504,50,35.5,2017/09/01 21:41,,33.7,33.8
507,50,35.5,2017/09/01 21:41,,33.7,33.8
510,50,35.5,2017/09/01 21:41,,33.6,33.8
513,50,35.5,2017/09/01 21:41,,33.6,33.8
516,50,35.5,2017/09/01 21:41,,33.6,33.7
519,50,35.5,2017/09/01 21:41,,33.6,33.8
522,50,35.5,2017/09/01 21:41,,33.7,34.2
525,50,35.5,2017/09/01 21:41,,33.5,34.2
528,50,35.4,2017/09/01 21:41,,33.3,34.1
531,50,35.3,2017/09/01 21:42,,33.2,34.1
534,50,35.2,2017/09/01 21:42,,33,34
537,50,35,2017/09/01 21:42,,33,34
540,50,34.7,2017/09/01 21:42,,33,34
543,50,34.6,2017/09/01 21:42,,33,33.9
546,50,34.6,2017/09/01 21:42,,33,33.9
549,50,34.6,2017/09/01 21:42,,33.1,33.9
552,50,34.6,2017/09/01 21:42,,33.1,33.9
555,50,34.6,2017/09/01 21:42,,33.1,33.8
558,50,34.6,2017/09/01 21:42,,33.2,33.9
561,50,34.6,2017/09/01 21:42,,33.2,33.9
564,50,34.6,2017/09/01 21:42,,33.3,33.9
567,50,34.6,2017/09/01 21:42,,33.3,33.8
570,50,34.6,2017/09/01 21:42,,33.4,33.8
573,50,34.6,2017/09/01 21:42,,33.4,33.8
576,50,34.6,2017/09/01 21:42,,33.4,33.8
579,50,34.7,2017/09/01 21:42,,33.4,33.8
582,50,34.7,2017/09/01 21:43,,33.5,33.8
585,50,34.7,2017/09/01 21:43,,33.5,33.8
588,50,34.7,2017/09/01 21:43,,33.5,33.8
591,50,34.7,2017/09/01 21:43,,33.5,33.8
594,50,34.7,2017/09/01 21:43,,33.5,33.8
597,50,34.8,2017/09/01 21:43,,33.5,33.8
600,50,34.8,2017/09/01 21:43,,33.5,33.8
603,50,34.8,2017/09/01 21:43,,33.5,33.8
606,50,34.8,2017/09/01 21:43,,33.5,33.8
609,50,34.8,2017/09/01 21:43,,33.5,33.8
612,50,34.8,2017/09/01 21:43,,33.5,33.9
615,50,34.8,2017/09/01 21:43,,33.5,33.9
618,50,34.8,2017/09/01 21:43,,33.6,33.9
621,50,34.8,2017/09/01 21:43,,33.6,33.9
624,50,34.8,2017/09/01 21:43,,33.6,33.9
627,50,34.8,2017/09/01 21:43,,33.6,33.9
630,50,34.8,2017/09/01 21:43,,33.6,33.9
633,50,34.8,2017/09/01 21:44,,33.6,33.8
636,50,34.8,2017/09/01 21:44,,33.6,33.8
639,50,34.9,2017/09/01 21:44,,33.6,33.8
642,50,35,2017/09/01 21:44,,33.6,33.8
645,50,34.9,2017/09/01 21:44,,33.6,33.8
648,50,35,2017/09/01 21:44,,33.7,33.8
651,50,34.9,2017/09/01 21:44,,33.7,33.8
654,50,35,2017/09/01 21:44,,33.7,33.8
657,50,35,2017/09/01 21:44,,33.7,33.8
660,50,35,2017/09/01 21:44,,33.7,33.9
663,50,35,2017/09/01 21:44,,33.7,33.8
666,50,35.1,2017/09/01 21:44,,33.6,33.8
669,50,35.2,2017/09/01 21:44,,33.6,33.8
672,50,35.2,2017/09/01 21:44,,33.7,33.8
675,50,35.2,2017/09/01 21:44,,33.8,33.8
678,50,35.2,2017/09/01 21:44,,33.8,33.8
681,50,35.2,2017/09/01 21:44,,33.7,33.8
684,50,35.2,2017/09/01 21:45,,33.7,33.8
687,50,35.2,2017/09/01 21:45,,33.7,33.8
690,50,35.2,2017/09/01 21:45,,33.6,33.9
693,50,35.2,2017/09/01 21:45,,33.6,33.9
696,50,35.2,2017/09/01 21:45,,33.6,33.9
699,50,35.2,2017/09/01 21:45,,33.6,33.8
702,50,35.2,2017/09/01 21:45,,33.7,33.8
705,50,35.2,2017/09/01 21:45,,33.7,33.8
708,50,35.1,2017/09/01 21:45,,33.7,33.8
711,50,35.1,2017/09/01 21:45,,33.7,33.8
714,50,35.1,2017/09/01 21:45,,33.7,33.8
717,50,35.1,2017/09/01 21:45,,33.7,33.8
720,50,35.1,2017/09/01 21:45,,33.7,33.8
723,50,35.1,2017/09/01 21:45,,33.7,33.8
726,50,35.1,2017/09/01 21:45,,33.6,33.8
729,50,35.1,2017/09/01 21:45,,33.6,33.7
732,50,35,2017/09/01 21:45,,33.5,33.8
735,50,35,2017/09/01 21:45,,33.5,33.8
738,50,35,2017/09/01 21:45,,33.5,33.8
741,50,35,2017/09/01 21:45,,33.5,33.8
744,50,35,2017/09/01 21:46,,33.5,33.8
747,50,35,2017/09/01 21:46,,33.5,33.8
750,50,35,2017/09/01 21:46,,33.5,33.7
753,50,35,2017/09/01 21:46,,33.5,33.7
756,50,35,2017/09/01 21:46,,33.6,33.8
759,50,35,2017/09/01 21:46,,33.6,33.8
762,50,35,2017/09/01 21:46,,33.6,33.8
765,50,35,2017/09/01 21:46,,33.6,33.7
768,50,35,2017/09/01 21:46,,33.6,33.7
771,50,35,2017/09/01 21:46,,33.6,33.8
774,50,35.1,2017/09/01 21:46,,33.7,33.7
777,50,35.1,2017/09/01 21:46,,33.7,33.7
780,50,35.1,2017/09/01 21:46,,33.7,33.8
783,50,35.1,2017/09/01 21:46,,33.8,34
786,50,35.1,2017/09/01 21:46,,33.9,34
789,50,35.2,2017/09/01 21:46,,34.1,34
792,50,35.5,2017/09/01 21:47,,34.3,34
795,50,35.5,2017/09/01 21:47,,34.4,34
798,50,35.4,2017/09/01 21:47,,34.5,34
801,50,35.4,2017/09/01 21:47,,34.5,34.1
804,50,35.4,2017/09/01 21:47,,34.4,34.1
807,50,35.5,2017/09/01 21:47,,34.3,34.1
810,50,35.5,2017/09/01 21:47,,34.2,34.1
813,50,35.4,2017/09/01 21:47,,34.1,34.1
816,50,35.2,2017/09/01 21:47,,33.9,34.1
819,50,35.1,2017/09/01 21:47,,33.9,34.1
