,KID1,KID3,KID5,KID7,KID9,KID11,CRAC_set,CRAC_out,time,temp1,temp2,temp3,CPU_mean_KID1,FAN_mean_KID1,CPU_mean_KID3,FAN_mean_KID3,CPU_mean_KID5,FAN_mean_KID5,CPU_mean_KID7,FAN_mean_KID7,CPU_mean_KID9,FAN_mean_KID9,CPU_mean_KID11,FAN_mean_KID11
84,6,14,7,14,3,8,80,65,,36.2,35.4,35.9,51.05494505494506,48.9432222222222,50.57865168539326,43.52488636363638,46.93604651162791,43.43388235294121,45.345238095238095,39.0736144578313,48.853658536585364,33.020864197530855,51.5,41.275128205128226
85,14,13,4,14,15,19,80,65,,35.7,34.2,35.2,50.63157894736842,54.09053191489358,49.994623655913976,41.8291304347826,42.83888888888889,39.34213483146064,45.20454545454545,38.80999999999995,51.04651162790697,49.90341176470588,51.73170731707317,41.01962962962965
86,19,16,7,8,12,7,80,65,,35.6,34.8,35.1,50.98947368421052,58.856489361702,49.53191489361702,44.405376344086065,45.95108695652174,43.042747252747255,44.65555555555556,39.183370786516825,50.93103448275862,48.43011627906978,51.207317073170735,38.46444444444446
87,12,23,14,10,2,17,80,65,,35.9,35.7,35.8,50.05612244897959,51.950618556700974,51.061797752808985,48.87613636363635,47.44252873563219,40.48186046511628,44.54705882352941,39.52285714285712,46.65853658536585,27.998024691358033,50.74050632911393,39.08794871794872
88,23,10,23,24,1,19,80,65,,35.2,35.1,36.1,50.86021505376344,66.09152173913039,45.31521739130435,50.31846153846149,50.0919540229885,47.49220930232556,45.233870967741936,40.63377049180327,43.86470588235294,30.36261904761905,51.75625,43.83886075949369
89,17,21,11,24,5,12,80,65,,35.7,35.4,35.8,51.641304347826086,55.67406593406593,50.44444444444444,40.697415730337056,48.87640449438202,43.7388636363636,45.450819672131146,40.43916666666666,49.06547619047619,34.855240963855465,51.8,39.175063291139274
90,9,1,2,1,6,1,80,65,,35.8,34.6,35.1,51.88709677419355,52.4613043478261,42.527472527472526,35.95111111111115,40.40340909090909,39.0036781609195,40.0,39.317294117647016,50.17261904761905,45.769879518072344,40.1,30.631708860759485
91,13,19,7,13,9,15,80,65,,35.7,34.6,34.8,50.85164835164835,56.918222222222155,50.17045454545455,42.35436781609197,45.08045977011494,40.764418604651155,43.94578313253012,38.96268292682923,51.43292682926829,52.77024691358023,49.083333333333336,37.222727272727305
92,5,8,8,16,12,4,80,65,,35.8,34.5,35,50.06565656565657,39.728061224489835,48.75,44.158659793814444,48.625,46.712967032967036,45.16111111111111,39.79573033707863,50.73837209302326,47.403294117647064,43.77238805970149,29.197669172932315
93,7,18,15,9,1,18,80,65,,36,35.5,35.7,51.15625,48.07652631578946,49.569148936170215,42.49322580645162,47.875,43.30131868131869,44.97752808988764,41.01295454545454,42.63095238095238,28.063012048192792,51.4746835443038,42.16910256410256
94,19,1,17,7,16,9,80,65,,35.5,34.7,35,51.03763440860215,60.43249999999991,41.19565217391305,45.63923076923077,49.04022988505747,44.893255813953466,41.872093023255815,39.83352941176469,51.54819277108434,50.051585365853654,51.71518987341772,42.15115384615387
95,18,13,22,11,3,6,80,65,,35.2,35,36.2,51.20879120879121,58.50422222222213,45.45,43.54606741573034,49.672413793103445,48.63441860465116,44.38953488372093,41.78329411764707,47.102409638554214,37.99536585365853,49.54938271604938,34.32337500000001
96,21,13,5,20,23,1,80,65,,35.4,34.4,34.9,50.747252747252745,60.979666666666574,47.08988764044944,44.967727272727274,43.752873563218394,40.54034883720931,45.475903614457835,39.22951219512193,52.17283950617284,54.11524999999998,40.0,38.331012658227856
97,20,19,20,3,23,1,80,65,,35.2,34.3,34.7,50.67894736842105,57.60989361702118,48.51075268817204,44.15010869565217,48.69101123595506,45.87795454545454,40.0,39.778255813953464,52.04819277108434,51.01682926829264,40.0,36.929629629629645
98,20,9,1,0,8,8,80,65,,34.6,33.8,34.6,50.65217391304348,60.0565934065933,48.62359550561798,45.35886363636362,40.3125,38.80999999999995,40.0,39.1080952380952,51.46913580246913,50.75412500000001,48.86708860759494,36.1297435897436
99,19,12,0,15,6,18,80,65,,35,34,35.7,50.22631578947368,54.88441489361693,48.10752688172043,40.30260869565222,40.0,39.04044444444441,44.05681818181818,39.255862068965484,49.99411764705882,42.30238095238096,52.22222222222222,44.10437499999999
100,22,23,18,7,11,7,80,65,,35,34.3,35.2,50.24226804123711,57.675104166666564,49.069148936170215,45.1887096774193,47.047872340425535,40.7602150537634,42.596774193548384,40.25391304347824,50.16483516483517,48.66944444444442,48.5,37.807267441860496
101,9,5,2,9,17,21,80,65,,35.9,34.5,35.7,46.36390532544379,39.53684523809513,42.875757575757575,28.92472560975608,40.0,38.85809815950931,42.201863354037265,40.58306250000012,46.25796178343949,35.630128205128074,44.96078431372549,31.206644736842094
102,14,3,20,4,22,19,80,65,,36.2,35.2,35.1,51.28888888888889,54.10134831460667,44.25568181818182,36.8889655172414,48.688235294117646,43.8527380952381,40.67261904761905,38.97036144578309,52.68125,55.0440506329114,50.90506329113924,39.932948717948726
103,2,8,5,5,18,22,80,65,,35.4,34.7,35.5,45.806451612903224,36.48250000000002,48.56111111111111,49.07573033707864,43.98295454545455,42.1293103448276,40.55232558139535,38.99858823529408,52.1280487804878,49.04296296296296,52.575949367088604,47.431666666666715
104,20,15,11,23,5,14,80,65,,35.8,35.3,35.9,50.52150537634409,61.72945652173903,47.255434782608695,46.27626373626369,48.27777777777778,42.644494382022465,45.19186046511628,39.436352941176445,50.68452380952381,39.29915662650605,52.848101265822784,41.62653846153847
105,4,17,12,22,3,10,80,65,,36.3,35.7,35.9,49.96195652173913,36.29351648351652,50.56741573033708,44.902159090909116,49.38505747126437,43.42302325581395,45.33132530120482,39.7271951219512,47.3719512195122,34.651851851851866,52.2,40.37075949367088
106,2,17,13,1,6,3,80,65,,36.1,35.2,35.3,47.33516483516483,35.693666666666665,50.01685393258427,45.71727272727277,49.924418604651166,41.820823529411776,40.0,38.94999999999996,50.22560975609756,44.62518518518515,44.94303797468354,32.164743589743594
107,14,24,18,1,13,3,80,65,,35.5,34.9,34.9,50.441489361702125,59.171720430107435,48.83582089552239,47.9787878787879,50.2247191011236,46.6169318181818,40.0,40.58683908045976,51.3,47.70238095238093,43.13414634146341,35.04777777777779
108,12,2,13,14,22,22,80,65,,35.7,35.1,34.9,51.083333333333336,55.81932584269663,42.2752808988764,38.13011363636369,49.46511627906977,43.77847058823531,44.154761904761905,39.27204819277105,52.8625,53.41962025316454,51.87662337662338,41.49500000000001
109,2,11,3,19,4,3,80,65,,35.8,34.8,35.4,48.78260869565217,33.35901098901102,50.15,36.888314606741545,41.38202247191011,40.600568181818154,45.55357142857143,39.52192771084335,49.63855421686747,35.69134146341466,45.11875,30.34803797468354
110,22,1,8,21,23,5,80,65,,35.4,34.8,34.8,51.13636363636363,68.22160919540224,40.0,47.84344827586208,48.06470588235294,40.922857142857126,46.1280487804878,39.80061728395061,52.5126582278481,53.97525641025637,45.09493670886076,37.3497435897436
111,4,5,20,9,5,11,80,65,,35.3,35.2,35.8,49.32258064516129,41.4076086956522,46.12777777777778,28.418764044943845,49.906976744186046,47.479764705882324,45.383720930232556,43.489176470588205,50.160714285714285,38.704337349397576,51.129629629629626,39.06824999999999
112,12,17,13,18,14,24,80,65,,35.8,34.9,35.1,50.3936170212766,54.966236559139794,50.24731182795699,41.98652173913047,48.42857142857143,43.82211111111113,45.0,39.30022988505744,51.26190476190476,49.5657831325301,51.51724137931034,44.79087719298247
113,5,1,19,11,3,6,80,65,,35.3,35.4,36.2,52.03260869565217,39.68208791208793,40.027472527472526,23.395333333333344,49.14942528735632,46.574883720930195,45.33529411764706,41.73083333333333,49.45180722891566,34.237073170731726,49.0625,32.47746835443038
114,17,7,8,17,20,19,80,65,,35.7,35,35.3,50.692708333333336,57.91947368421044,46.391304347826086,43.75285714285718,47.793103448275865,40.670639534883726,44.870588235294115,39.2710714285714,51.896341463414636,51.04641975308641,51.677215189873415,39.82320512820513
115,18,9,22,8,7,10,80,65,,35.5,34.8,35.6,51.325842696629216,59.902613636363526,49.1875,43.362068965517224,49.56547619047619,45.99626506024096,45.958333333333336,40.91096385542169,50.76829268292683,48.53098765432101,51.848101265822784,40.81141025641026
116,16,20,19,23,14,17,80,65,,35.5,35,35.4,51.03260869565217,56.62142857142853,50.40449438202247,47.6432954545455,49.27272727272727,45.486781609195404,45.583333333333336,40.21590361445783,51.31325301204819,50.01256097560971,51.8,40.37177215189877
117,11,13,14,10,10,21,80,65,,35.6,34.9,35,50.80434782608695,52.32835164835162,50.2752808988764,41.00397727272728,48.91954022988506,42.062674418604665,46.09411764705882,39.87809523809521,51.48170731707317,52.679876543209865,52.785714285714285,43.511973684210524
118,10,7,16,3,11,21,80,65,,35.7,34.8,34.9,49.695238095238096,50.743173076923036,47.29126213592233,42.67156862745099,48.222772277227726,44.9202,40.0,39.51326530612242,50.170212765957444,46.83204301075264,50.955555555555556,42.55134831460678
119,22,16,4,4,21,6,80,65,,35.2,34,34.6,51.21264367816092,65.74668604651156,46.604651162790695,49.585882352941134,42.76470588235294,39.70952380952379,40.144578313253014,38.80999999999996,52.46835443037975,50.990512820512876,47.3525641025641,35.91116883116885
120,14,0,20,4,1,9,80,65,,35.6,35.2,35.4,50.747368421052634,51.54053191489354,40.0,35.85775280898879,49.298850574712645,44.83488372093024,40.56976744186046,40.00352941176469,44.8855421686747,32.20548780487804,52.38125,42.35139240506328
121,15,1,10,17,10,13,80,65,,36.3,35.3,35.7,50.97849462365591,50.134891304347754,42.01111111111111,36.082359550561826,47.83522727272727,41.54356321839081,44.122093023255815,38.80999999999996,51.13855421686747,55.60195121951216,46.28395061728395,40.80275
122,12,9,18,15,22,17,80,65,,35.9,35.1,35.1,50.83152173913044,56.324725274725296,50.0,40.543258426966325,49.63793103448276,44.499534883720926,44.80813953488372,39.96635294117646,52.201219512195124,49.34320987654324,52.379746835443036,40.14500000000002
123,8,20,7,2,10,6,80,65,,35.9,34.8,35,55.18571428571428,61.93753623188404,49.57065217391305,43.749230769230806,45.80769230769231,39.763333333333314,40.0,39.01275862068962,51.07142857142857,52.09349397590362,43.96913580246913,38.39062499999997
